price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,construction_year,neighborhood,city,climatisation,parabole_tv,pool,handicapped_access,parking,garage,garden,fireplace,interphone,terrace,electric_heating,elevator,alarm_system,internet_access,sea_view,furnished,central_heating,kitchen_equipped
200000.0,Maison,,,4,144.0,144.0,,Sfax Ville,Sfax,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.0,Maison,5,2,5,175.0,175.0,2006.0,Es-Sers,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180000.0,Maison,,,,100.0,178.0,,Douar Hicher,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370000.0,Maison,3,,5,730.0,730.0,,Sfax Ville,Sfax,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800000.0,Maison,4,2,,360.0,277.0,,Béni Khiar,Nabeul,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
115000.0,Maison,3,1,3,90.0,100.0,2019.0,Grombalia,Nabeul,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
9999.0,Maison,3,1,3,264.0,264.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9999.0,Maison,1,,,189.0,189.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190000.0,Maison,2,1,3,132.0,0.0,,Chotrana,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395000.0,Maison,4,,4,2281.0,2281.0,,Sfax Ville,Sfax,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3600000.0,Maison,3,2,4,105.0,105.0,,Carthage,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
650000.0,Maison,5,,5,980.0,980.0,,Sfax Ville,Sfax,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
150000.0,Maison,3,2,3,90.0,130.0,2016.0,Grombalia,Nabeul,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
350000.0,Maison,4,1,10+,270.0,100.0,2010.0,Kala' Kebira,Sousse,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0
500000.0,Maison,3,1,3,120.0,180.0,2016.0,Radès,Ben Arous,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
460.0,Maison,3,1,,180.0,200.0,,Bizerte Nord,Bizerte,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0
123.0,Maison,,,,80.0,0.0,,Medjez el-Bab,Béja,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470.0,Maison,7,2,9,285.0,180.0,2000.0,Borj Cedria,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000000.0,Maison,3,2,,110.0,250.0,2022.0,Hammamet Nord,Nabeul,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1
700000.0,Maison,5,4,3,350.0,361.0,2013.0,Raoued,Ariana,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
210000.0,Maison,5,2,,160.0,71.0,,Sousse Médina,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
930.0,Maison,6,2,,295.0,0.0,,Djerba - Midoun,Médenine,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
1750000.0,Maison,10+,4,10+,600.0,850.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Maison,,,,200.0,400.0,2023.0,Hammamet Sud,Nabeul,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
700000.0,Maison,4,2,8,250.0,500.0,2008.0,Kef Ouest,Kef,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
800000.0,Maison,4,2,5,200.0,500.0,,La Soukra,Ariana,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
220000.0,Maison,3,1,6,125.0,174.0,2000.0,Mohamedia,Ben Arous,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
420000.0,Maison,4,2,,208.0,150.0,,Mrezga,Nabeul,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0
700000.0,Maison,3,2,,190.0,650.0,,Djerba - Midoun,Médenine,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
360000.0,Maison,3,2,,0.0,0.0,,Djerba - Midoun,Médenine,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420000.0,Maison,4,2,5,150.0,150.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
850000.0,Maison,4,1,5,850.0,0.0,,Chotrana,Ariana,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
450.0,Maison,3,1,3,170.0,260.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260.0,Maison,4,2,5,270.0,300.0,14.0,Raoued,Ariana,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
250000.0,Maison,4,1,,130.0,400.0,,Route el Afrane,Sfax,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
750.0,Maison,3,1,,140.0,0.0,,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
950000.0,Maison,4,4,5,280.0,360.0,2023.0,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
845000.0,Maison,4,2,,280.0,345.0,2023.0,Hammamet,Nabeul,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
450.0,Maison,,,,0.0,0.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180000.0,Maison,3,1,3,100.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.0,Maison,2,1,2,70.0,70.0,1995.0,Sousse Médina,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660000.0,Maison,5,3,2,288.0,268.0,,Kélibia,Nabeul,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0
380.0,Maison,,,,0.0,0.0,,Kairouan Sud,Kairouan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700000.0,Maison,4,2,5,186.0,0.0,,Chotrana,Ariana,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0
1000.0,Maison,2,2,4,120.0,0.0,,Djerba - Midoun,Médenine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590000.0,Maison,3,3,6,255.0,400.0,,Djerba - Midoun,Médenine,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
325000.0,Maison,2,2,4,117.0,250.0,2017.0,Djerba - Midoun,Médenine,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
620000.0,Maison,,,,0.0,0.0,,El Omrane supérieur,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160000.0,Maison,2,1,3,105.0,0.0,,L'aouina,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9999.0,Maison,1,,,1.0,1.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
9999.0,Maison,1,,,1.0,1.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
330000.0,Maison,4,2,6,192.0,210.0,1995.0,El Mourouj,Ben Arous,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
420000.0,Maison,3,,3,228.0,228.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400000.0,Maison,3,,3,400.0,400.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750000.0,Maison,6,1,6,150.0,420.0,1979.0,Dar Ch'abane El Fehri,Nabeul,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1
143000.0,Maison,2,1,,93.0,117.0,,Manouba Ville,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500000.0,Maison,5,2,,350.0,341.0,,Mrezga,Nabeul,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
500000.0,Maison,4,3,6,341.0,341.0,,Nabeul,Nabeul,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
420000.0,Maison,4,1,,180.0,178.0,,Hammamet Nord,Nabeul,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
420000.0,Maison,4,2,5,178.0,178.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
360000.0,Maison,7,2,7,110.0,140.0,,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300000.0,Maison,3,1,4,120.0,2900.0,,Djerba - Midoun,Médenine,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
1180000.0,Maison,9,5,,420.0,0.0,,La Soukra,Ariana,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
265000.0,Maison,2,1,,122.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
150000.0,Maison,,,,120.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1900000.0,Maison,4,3,5,400.0,1472.0,,La Soukra,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Maison,2,2,3,124.0,0.0,,L'aouina,Tunis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
800000.0,Maison,5,,5,970.0,970.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70.0,Maison,2,1,3,90.0,100.0,,Borj Cedria,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Maison,5,2,6,200.0,230.0,,El Ouardia,Tunis,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0
700.0,Maison,3,,4,170.0,500.0,,Sakiet Ezzit,Sfax,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
350.0,Maison,3,1,5,170.0,170.0,2011.0,M'saken,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.0,Maison,,,,0.0,0.0,,M'saken,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Maison,3,1,6,170.0,200.0,1991.0,Jemmal,Monastir,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
1200000.0,Maison,4,3,,350.0,450.0,,Hammamet Sud,Nabeul,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
310000.0,Maison,5,3,8,100.0,120.0,,Cité El Khadra,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450000.0,Maison,2,2,3,300.0,300.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1300000.0,Maison,5,2,,350.0,630.0,,Hammamet Sud,Nabeul,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1.0,Maison,2,1,3,200.0,0.0,,Boumhel,Ben Arous,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
850000.0,Maison,4,3,,345.0,0.0,,Hammamet Nord,Nabeul,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0
850000.0,Maison,4,3,,280.0,500.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
380.0,Maison,2,3,4,200.0,230.0,2020.0,Bizerte Nord,Bizerte,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0
950000.0,Maison,5,5,,400.0,1400.0,,Hammamet Sud,Nabeul,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
900000.0,Maison,10+,6+,10+,400.0,497.0,,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70000.0,Maison,2,1,3,104.0,254.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
790000.0,Maison,6,3,7,390.0,320.0,2008.0,Gammarth,Tunis,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
720000.0,Maison,4,3,,350.0,875.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1600000.0,Maison,4,4,,400.0,650.0,,Hammamet,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
890000.0,Maison,4,3,,0.0,0.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
845000.0,Maison,4,3,,280.0,345.0,,Hammamet,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
2000000.0,Maison,3,4,,0.0,840.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
760000.0,Maison,5,4,,0.0,800.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
880000.0,Maison,4,4,,280.0,594.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2200000.0,Maison,4,4,,400.0,1200.0,,Hammamet,Nabeul,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1
620000.0,Maison,5,3,6,300.0,1000.0,,Djerba - Midoun,Médenine,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0
550000.0,Maison,3,2,,230.0,750.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
450000.0,Maison,3,2,4,170.0,430.0,2023.0,Djerba - Midoun,Médenine,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
250000.0,Maison,6,3,8,300.0,100.0,2018.0,Fouchana,Ben Arous,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
700000.0,Maison,4,1,4,130.0,520.0,1968.0,Le Bardo,Tunis,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
250000.0,Maison,5,3,8,270.0,90.0,,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300000.0,Maison,5,5,,350.0,600.0,,Hammamet Sud,Nabeul,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
88000.0,Maison,2,1,1,77.0,75.0,2023.0,Oued Ellil,Manouba,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
400000.0,Maison,,,,135.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4000000.0,Maison,6,5,8,500.0,0.0,,Les Berges Du Lac,Tunis,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
2100000.0,Maison,10+,5,10+,600.0,575.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1700000.0,Maison,3,2,,460.0,1700.0,,Chotrana,Ariana,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0
590000.0,Maison,3,3,,220.0,400.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
480000.0,Maison,6,2,8,110.0,140.0,,Carthage,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460000.0,Maison,4,4,7,200.0,200.0,,Béni Khiar,Nabeul,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
760000.0,Maison,7,5,,294.0,294.0,,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
480000.0,Maison,3,2,,150.0,0.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
2000000.0,Maison,4,3,6,630.0,630.0,,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
750000.0,Maison,4,4,,300.0,350.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
250000.0,Maison,2,1,,250.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
750000.0,Maison,4,4,,400.0,1015.0,,Bouficha,Sousse,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
135000.0,Maison,2,1,3,130.0,150.0,,Djedeida,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600.0,Maison,4,1,5,180.0,415.0,1989.0,Borj Louzir,Ariana,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
400000.0,Maison,4,2,6,135.0,630.0,,Raoued,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470.0,Maison,4,2,5,286.0,103.0,2003.0,Zarzouna,Bizerte,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0
850.0,Maison,8,4,8,525.0,591.0,1990.0,Bizerte Nord,Bizerte,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
650000.0,Maison,3,2,4,170.0,428.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3500000.0,Maison,4,2,5,600.0,550.0,,Les Berges Du Lac,Tunis,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0
720000.0,Maison,4,3,,350.0,875.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1300000.0,Maison,,,,0.0,0.0,,Hammamet Sud,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499000.0,Maison,,,,360.0,275.0,2019.0,Hammam Lif,Ben Arous,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
187800.0,Maison,,2,4,240.0,440.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
760000.0,Maison,5,4,,0.0,800.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1180000.0,Maison,5,3,,480.0,570.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1600000.0,Maison,4,4,,400.0,650.0,,Hammamet,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1400000.0,Maison,4,2,,200.0,414.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890000.0,Maison,4,3,,0.0,0.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
900000.0,Maison,4,4,6,220.0,320.0,,Hammamet,Nabeul,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0
1300000.0,Maison,5,5,,350.0,600.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,4,4,,400.0,1015.0,,Bouficha,Sousse,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1000000.0,Maison,4,4,,500.0,2370.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
165000.0,Maison,6,2,8,110.0,119.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
990000.0,Maison,4,3,,380.0,700.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
400000.0,Maison,3,1,5,160.0,210.0,1999.0,Hammam Chott,Ben Arous,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1600000.0,Maison,5,4,6,330.0,550.0,,La Marsa,Tunis,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
760000.0,Maison,5,4,,0.0,800.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1250000.0,Maison,4,3,,320.0,1000.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,4,4,,400.0,1015.0,,Bouficha,Sousse,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
890000.0,Maison,5,3,,330.0,339.0,,Hammamet,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,4,4,,300.0,350.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1300000.0,Maison,5,5,,350.0,600.0,,Hammamet Sud,Nabeul,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
1000000.0,Maison,4,4,,500.0,2370.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1300000.0,Maison,6,4,7,350.0,652.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1400000.0,Maison,4,4,5,400.0,502.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
150000.0,Maison,3,1,4,150.0,300.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590000.0,Maison,3,3,,220.0,400.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
920000.0,Maison,4,4,,302.0,1000.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
690000.0,Maison,4,3,,278.0,1000.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,5,3,6,750.0,400.0,,Sidi El Béchir,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370000.0,Maison,3,2,5,180.0,157.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
980000.0,Maison,4,3,6,431.0,431.0,,Hammamet,Nabeul,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
430000.0,Maison,4,,5,450.0,450.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Maison,4,2,5,170.0,80.0,,Boumhel,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395000.0,Maison,3,2,4,180.0,580.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1250000.0,Maison,4,3,,320.0,1000.0,,Hammamet Sud,Nabeul,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
920000.0,Maison,4,3,,0.0,0.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,6,2,2,0.0,525.0,,El Ouardia,Tunis,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
162000.0,Maison,8,1,8,103.0,103.0,,Ezzouhour,Tunis,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000.0,Maison,3,2,4,160.0,220.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450000.0,Maison,5,3,6,280.0,500.0,,Menzel Bourguiba,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300000.0,Maison,6,4,8,340.0,167.0,,Sousse Riadh,Sousse,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
1600000.0,Maison,4,2,5,500.0,500.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
820000.0,Maison,,,,0.0,0.0,,Ghazela,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
870000.0,Maison,4,2,5,250.0,566.0,2023.0,Hammamet,Nabeul,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
180000.0,Maison,3,1,6,200.0,0.0,,Radès,Ben Arous,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
680000.0,Maison,4,3,9,260.0,236.0,2022.0,Ezzahra,Ben Arous,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
4200000.0,Maison,8,6+,,900.0,1350.0,,La Marsa,Tunis,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
900000.0,Maison,4,2,5,546.0,0.0,,La Soukra,Ariana,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1
950000.0,Maison,4,3,,0.0,450.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,4,4,,300.0,350.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
850000.0,Maison,3,3,,240.0,290.0,,Hammamet,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
750000.0,Maison,4,4,,400.0,1015.0,,Bouficha,Sousse,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
590000.0,Maison,3,3,,220.0,400.0,,Hammamet Sud,Nabeul,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
680000.0,Maison,7,3,8,190.0,290.0,,Borj Cedria,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000.0,Maison,4,2,5,0.0,200.0,,Hergla,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
780000.0,Maison,4,3,,296.0,518.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
180000.0,Maison,2,1,3,140.0,235.0,,Kef Est,Kef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690000.0,Maison,4,3,,278.0,1000.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
850000.0,Maison,3,3,,235.0,500.0,,Hammamet Sud,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
85000000.0,Maison,1,1,2,150.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3900000.0,Maison,4,4,,500.0,900.0,,Nabeul,Nabeul,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
900000.0,Maison,7,4,9,450.0,500.0,,El Ouardia,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270000.0,Maison,3,2,4,140.0,170.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980000.0,Maison,10+,4,10+,400.0,400.0,2013.0,Kélibia,Nabeul,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
