price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,has_many_total_rooms,area_ratio,neighborhood_encoded,city_encoded
150000.0,Appartement,3,1,6,118.0,144.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0.8194444444444444,261665.39809701685,318655.5515300233
245000.0,Appartement,3,2,7,140.0,140.0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
270000.0,Appartement,3,2,7,240.0,240.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
265000.0,Appartement,3,2,7,170.0,170.0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
80000.0,Appartement,4,1,7,128.0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,241369.33862330383,458175.61991505267
245000.0,Appartement,3,1,6,140.0,140.0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
273000.0,Appartement,3,1,6,140.0,140.0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
300000.0,Appartement,3,2,7,104.0,106.0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.0,0,0,0,0.9811320754716981,410859.47254198004,427787.78534561204
130000.0,Appartement,2,1,5,98.0,98.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,228600.95933359727,421175.1741721047
170000.0,Appartement,2,1,5,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,593250.1614487945,427787.78534561204
85000.0,Appartement,1,1,4,35.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,448970.79448952177,363576.0441760572
300000.0,Appartement,2,1,5,590.0,590.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,337425.46820150444,276784.30372795655
180000.0,Appartement,2,1,5,120.0,120.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,0,0,1.0,304754.76152613765,309926.87634067703
150000.0,Appartement,2,1,5,104.0,104.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
110000.0,Appartement,2,1,5,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
160000.0,Appartement,3,1,6,120.0,120.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,1.0,624255.1498164801,427787.78534561204
120000.0,Appartement,4,1,7,104.0,104.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
205000.0,Appartement,3,1,6,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,372297.64382018545,427787.78534561204
255000.0,Appartement,4,1,7,149.0,149.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,368070.31243057013,427787.78534561204
145000.0,Appartement,2,1,5,124.0,124.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
185000.0,Appartement,3,1,6,103.0,103.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
93000.0,Appartement,2,1,5,95.0,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,261665.39809701685,318655.5515300233
300000.0,Appartement,3,1,6,104.0,106.0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0.9811320754716981,410859.47254198004,427787.78534561204
280000.0,Appartement,3,1,6,160.0,160.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
247000.0,Appartement,3,1,6,130.0,130.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
199500.0,Appartement,2,1,5,105.0,105.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
107250.0,Appartement,1,1,4,55.0,55.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
199800.0,Appartement,2,1,5,108.0,108.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
105000.0,Appartement,3,1,6,88.0,88.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,291852.9122502089,427787.78534561204
170000.0,Appartement,2,1,5,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,624255.1498164801,427787.78534561204
300000.0,Appartement,3,1,6,104.0,106.0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0.9811320754716981,410859.47254198004,427787.78534561204
280000.0,Appartement,3,1,6,160.0,160.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
247000.0,Appartement,3,1,6,130.0,130.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
199500.0,Appartement,2,1,5,105.0,105.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
107250.0,Appartement,1,1,4,55.0,55.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
199800.0,Appartement,2,1,5,108.0,108.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0.0,0,0,0,1.0,335349.3875947979,338241.03960251884
105000.0,Appartement,3,1,6,88.0,88.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,291852.9122502089,427787.78534561204
170000.0,Appartement,2,1,5,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,624255.1498164801,427787.78534561204
250000.0,Appartement,4,2,8,150.0,150.0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
158000.0,Appartement,3,1,6,100.0,100.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
180000.0,Appartement,2,1,5,110.0,110.0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
220000.0,Appartement,2,1,5,99.0,99.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
200000.0,Appartement,3,2,7,118.0,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
170000.0,Appartement,3,1,6,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
480000.0,Appartement,4,3,9,170.0,170.0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,375954.08769712166,421175.1741721047
94000.0,Appartement,2,1,5,84.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
263000.0,Appartement,2,1,5,132.0,132.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
240000.0,Appartement,3,1,6,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
325000.0,Appartement,3,1,6,168.0,168.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
220000.0,Appartement,2,1,5,140.0,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
172000.0,Appartement,2,1,5,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
420000.0,Appartement,4,1,7,220000.0,420000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.5238095238095238,384159.0915785051,363576.0441760572
158000.0,Appartement,2,1,5,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
500000.0,Appartement,3,1,6,138.0,166.0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0.8313253012048193,346878.2531533945,363576.0441760572
230000.0,Appartement,2,1,5,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
247000.0,Appartement,3,1,6,160.0,160.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
340000.0,Appartement,2,1,5,125.0,159.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0.0,0,0,0,0.7861635220125787,375954.08769712166,421175.1741721047
75000.0,Appartement,1,1,4,30.0,30.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.0,0,0,0,1.0,290842.93967300083,363576.0441760572
340000.0,Appartement,3,1,6,135.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9642857142857143,675586.0838129701,421175.1741721047
230000.0,Appartement,2,1,5,85.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8947368421052632,675586.0838129701,421175.1741721047
135000.0,Appartement,2,1,5,53.0,65.0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0.0,0,0,0,0.8153846153846154,558707.4744327647,458175.61991505267
110000.0,Appartement,4,1,7,110.0,110.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,1.0,254850.1872806018,363576.0441760572
128000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,339910.0407131743,338241.03960251884
410000.0,Appartement,2,1,5,126.0,126.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
100000.0,Appartement,2,1,5,80.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,412433.9612357366,338241.03960251884
140000.0,Appartement,3,1,6,125.0,145.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8620689655172413,241369.33862330383,458175.61991505267
100000.0,Appartement,3,1,6,81.7,81.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
170000.0,Appartement,3,1,6,100.0,115.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8695652173913043,330125.2601119469,318655.5515300233
255000.0,Appartement,2,2,6,123.0,123.0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
350000.0,Appartement,3,2,7,110.0,260.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0.4230769230769231,434858.080265918,363576.0441760572
240000.0,Appartement,2,1,5,111.0,111.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
70000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,442475.15606716817,421175.1741721047
365000.0,Appartement,3,2,7,152.0,152.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
130000.0,Appartement,3,1,6,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0.0,0,0,0,1.0,283041.8227338348,323827.7622211811
115000.0,Appartement,2,1,5,75.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
90000.0,Appartement,2,1,5,90.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,388031.8352518806,392742.7554220874
370000.0,Appartement,3,2,7,170.0,170.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
185000.0,Appartement,2,1,5,112.0,112.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0,0,0,1.0,336741.0495613874,427787.78534561204
130000.0,Appartement,2,1,5,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,411310.9755396188,583526.220512521
190000.0,Appartement,2,1,5,110.0,110.0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
120000.0,Appartement,2,1,5,100.0,120.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8333333333333334,246824.30378232716,363576.0441760572
260000.0,Appartement,2,1,5,95.0,95.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,384159.0915785051,363576.0441760572
267000.0,Appartement,3,1,6,167.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
103000.0,Appartement,1,1,4,85.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
240000.0,Appartement,3,1,6,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
97000.0,Appartement,1,1,4,47.0,47.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
190000.0,Appartement,3,2,7,116.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
190000.0,Appartement,3,1,6,91.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
100000.0,Appartement,2,1,5,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,361628.6550359829,338241.03960251884
180000.0,Appartement,2,1,5,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
105000.0,Appartement,2,1,5,80.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,411398.1069359939,421175.1741721047
105000.0,Appartement,2,1,5,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9811320754716981,241369.33862330383,458175.61991505267
268000.0,Appartement,3,2,7,132.0,132.0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.0,0,0,0,1.0,395694.838953742,392742.7554220874
120000.0,Appartement,2,2,6,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
184000.0,Appartement,2,2,6,112.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,368070.31243057013,427787.78534561204
220000.0,Appartement,1,1,4,78.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
201000.0,Appartement,2,2,6,103.0,103.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,246824.30378232716,363576.0441760572
377000.0,Appartement,3,2,7,156.2,156.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
460000.0,Appartement,3,2,7,152.0,152.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
430000.0,Appartement,2,2,6,54.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
538000.0,Appartement,3,2,7,170.0,170.0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
612000.0,Appartement,3,2,7,190.0,190.0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
279400.0,Appartement,1,1,4,63.0,63.0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
140000.0,Appartement,6,3,10,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1.0,478486.5117261625,427787.78534561204
240000.0,Appartement,1,1,4,74.0,74.0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
220000.0,Appartement,6,3,10,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1.0,524993.4517086467,427787.78534561204
480000.0,Appartement,2,1,5,153.0,153.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
350000.0,Appartement,2,1,5,117.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,375954.08769712166,421175.1741721047
283000.0,Appartement,3,1,6,149.0,149.0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
544000.0,Appartement,7,3,10,171.0,171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1.0,420570.45881297014,421175.1741721047
460000.0,Appartement,2,1,5,143.0,143.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0.0,0,0,0,1.0,493706.44876390987,421175.1741721047
140000.0,Appartement,3,1,6,160.0,160.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,239498.36015500344,421175.1741721047
160000.0,Appartement,1,1,4,99.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,452874.0964804659,458175.61991505267
299500.0,Appartement,2,1,5,175.0,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,290842.93967300083,363576.0441760572
185000.0,Appartement,2,1,5,96.0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
244000.0,Appartement,2,1,5,93.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
124000.0,Appartement,1,1,4,57.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
250000.0,Appartement,2,1,5,120.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
350000.0,Appartement,2,1,5,172.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
170000.0,Appartement,2,1,5,87.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
170000.0,Appartement,1,1,4,61.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
220000.0,Appartement,1,1,4,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
150000.0,Appartement,3,1,6,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
170000.0,Appartement,2,1,5,102.0,102.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,335472.19423719094,363576.0441760572
240000.0,Appartement,1,2,5,64.0,64.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,448970.79448952177,363576.0441760572
320000.0,Appartement,3,1,6,147.0,147.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
220000.0,Appartement,3,2,7,117.1,117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
270000.0,Appartement,2,1,5,93.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
140000.0,Appartement,1,1,4,62.0,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
270000.0,Appartement,3,2,7,120.0,120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,478486.5117261625,427787.78534561204
160000.0,Appartement,4,1,7,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,327412.3889619764,338241.03960251884
100000.0,Appartement,2,2,6,95.0,95.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
295000.0,Appartement,4,2,8,148.0,148.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0.0,0,0,0,1.0,319271.50855692173,421175.1741721047
290000.0,Appartement,2,2,6,180.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,1.0,395694.838953742,392742.7554220874
485000.0,Appartement,4,2,8,165.0,165.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
100000.0,Appartement,2,2,6,95.0,95.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1.0,302831.00508966454,338241.03960251884
350000.0,Appartement,5,2,9,195.0,195.0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,368070.31243057013,427787.78534561204
75000.0,Appartement,1,1,4,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,241369.33862330383,458175.61991505267
240000.0,Appartement,2,1,5,102.0,102.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,371320.28662822355,363576.0441760572
120000.0,Appartement,2,1,5,70.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,241369.33862330383,458175.61991505267
175000.0,Appartement,3,1,6,91.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,283041.8227338348,323827.7622211811
200000.0,Appartement,3,1,6,105.0,105.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,346878.2531533945,363576.0441760572
133000.0,Appartement,3,1,6,54.0,54.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,379221.5362434465,346617.9810001233
360000.0,Appartement,3,1,6,136.0,136.0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
165000.0,Appartement,3,1,6,67.0,67.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,505122.7574394545,458175.61991505267
246000.0,Appartement,2,1,5,87.0,87.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,699111.9161092994,458175.61991505267
260000.0,Appartement,2,1,5,88.2,88.2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,699111.9161092994,458175.61991505267
210000.0,Appartement,2,1,5,73.0,73.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,410859.47254198004,427787.78534561204
370000.0,Appartement,3,1,6,131.0,131.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
130000.0,Appartement,2,1,5,70.0,70.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,0,0,1.0,374960.15619164944,323827.7622211811
148000.0,Appartement,2,1,5,52.0,52.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0,0,0,1.0,424019.62782748754,427787.78534561204
360000.0,Appartement,3,1,6,126.0,138.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,0,0,0,0.9130434782608695,424019.62782748754,427787.78534561204
